"V1","V2"
274,331.87345
275,323.71263
276,384.46542
277,363.60999
278,311.92478
279,363.60999
280,343.66131
281,328.24642
282,331.87345
283,341.84779
284,289.25582
285,308.29774
286,298.3234
287,335.50049
288,344.56807
289,352.72889
290,358.16944
291,364.51674
292,307.39099
293,335.50049
294,334.59373
295,304.67071
296,311.01802
297,340.94103
298,328.24642
299,349.10186
300,366.33026
301,371.77081
302,365.4235
303,407.13437
304,428.89657
305,430.71008
306,515.94534
307,555.8427
308,556.74945
309,644.70499
310,736.28755
311,773.46463
312,844.19176
313,887.71615
314,1000.15415
315,1200.54768
316,1286.6897
317,1326.58705
318,1560.53063
319,1537.86168
320,1848.8797
321,2037.48538
322,2103.67872
323,2372.07911
324,2699.41877
325,2786.46754
326,3110.18017
327,3493.73884
328,3723.14863
329,4038.70043
330,4395.05636
331,4793.12315
332,5165.80071
333,5642.75546
334,6205.85222
335,6651.07043
336,7213.26043
337,7942.29392
338,8354.86884
339,8978.71839
340,9462.02044
341,10110.35246
342,10673.44922
343,11459.60846
344,12401.73009
345,12897.72676
346,13394.63018
347,14030.26758
348,14518.10342
349,15078.47991
350,15758.54846
351,16239.13024
352,16309.85737
353,16741.47421
354,16728.77959
355,16709.73767
356,16434.98998
357,16540.17392
358,15787.56472
359,15155.55435
360,14460.97767
361,13640.36162
362,12654.7156
363,11515.82746
364,10583.68017
365,9474.71505
366,8188.02535
367,7155.22791
368,5880.32607
369,5034.32079
370,4115.77487
371,3472.8834
372,2836.33924
373,2374.79938
374,1874.26893
375,1517.00625
376,1274.90184
377,1110.77863
378,1001.96767
379,925.79999
380,875.92829
381,846.00528
382,814.26874
383,840.56473
384,757.14299
385,738.10107
386,786.15924
387,762.58354
388,689.13613
389,678.25503
390,735.38079
391,683.69558
392,758.9565
393,760.77002
394,757.14299
395,710.89833
396,739.91458
397,692.76316
398,704.55102
399,707.27129
400,699.11047
401,680.06855
402,696.3902
403,671.00097
404,697.29695
405,712.71184
406,743.54162
407,712.71184
408,737.19431
409,719.96591
410,749.88892
411,808.8282
412,772.55787
413,834.21742
414,796.13358
415,844.19176
416,837.84445
417,874.11478
418,879.55533
419,828.77687
420,878.64857
421,854.1661
422,879.55533
423,842.37825
424,873.20802
425,830.59039
426,816.08226
427,816.98902
428,774.37139
429,717.24563
430,763.49029
431,675.53476
432,714.52536
433,752.6092
434,742.63486
435,781.62545
436,730.847
437,758.04974
438,764.39705
439,768.93084
440,799.76062
441,795.22683
442,849.63231
443,898.59725
444,885.90263
445,957.53652
446,968.41762
447,1046.39881
448,1084.48265
449,1124.38
450,1175.15846
451,1219.5896
452,1263.11399
453,1294.85052
454,1394.59391
455,1440.83857
456,1527.88734
457,1575.94552
458,1642.13886
459,1639.41859
460,1760.01741
461,1694.73083
462,1750.04307
463,1778.15257
464,1915.07304
465,1915.9798
466,1862.48107
467,1976.73259
468,1933.2082
469,1936.83523
470,1928.67441
471,1932.30144
472,1939.55551
473,1915.9798
474,1864.29459
475,1817.14317
476,1840.71888
477,1732.81467
478,1642.13886
479,1541.48872
480,1442.65209
481,1310.26541
482,1277.62212
483,1278.52888
484,1092.64347
485,954.81625
486,943.02839
487,918.54592
488,711.80508
489,721.77942
490,548.58863
491,513.22507
492,455.19255
493,412.57492
494,405.32086
495,301.04368
496,278.37473
497,249.35847
498,205.83408
499,218.52869
500,193.13947
501,155.96239
502,130.57316
503,130.57316
504,111.53124
505,126.03937
506,96.11636
507,76.16768
508,93.39608
509,73.4474
510,73.4474
511,76.16768
512,94.30284
513,60.75279
514,79.79471
515,88.86229
516,81.60823
517,99.74339
518,66.19334
519,65.28658
520,67.1001
521,62.56631
522,46.24466
523,71.63389
524,61.65955
525,92.48932
526,57.12576
527,103.37042
528,79.79471
529,63.47306
530,68.91361
531,47.15142
532,68.91361
533,59.84603
534,76.16768
535,55.31224
536,62.56631
537,73.4474
538,61.65955
539,80.70147
540,85.23526
541,49.87169
542,73.4474
543,39.89735
544,62.56631
545,77.07444
546,66.19334
547,75.26092
548,69.82037
549,43.52439
550,51.68521
551,78.88795
552,70.72713
553,55.31224
554,52.59197
555,48.05818
556,44.43115
557,59.84603
558,68.91361
559,59.84603
560,72.54065
561,75.26092
562,55.31224
563,58.93927
564,58.03252
565,66.19334
566,52.59197
567,58.93927
568,68.91361
569,63.47306
570,69.82037
571,41.71087
572,79.79471
573,56.219
574,67.1001
575,61.65955
576,69.82037
577,63.47306
578,63.47306
579,83.42174
580,63.47306
581,60.75279
582,68.00686
583,69.82037
584,49.87169
585,60.75279
586,48.96494
587,70.72713
588,68.00686
589,76.16768
590,57.12576
591,59.84603
592,64.37982
593,68.91361
594,56.219
595,60.75279
596,48.05818
597,59.84603
598,52.59197
599,52.59197
600,58.93927
601,48.96494
602,55.31224
603,79.79471
604,51.68521
605,45.3379
606,43.52439
607,60.75279
608,69.82037
609,58.03252
610,51.68521
611,42.61763
612,40.80411
613,60.75279
614,68.91361
615,61.65955
616,60.75279
617,53.49873
618,69.82037
619,48.05818
620,71.63389
621,55.31224
622,67.1001
623,66.19334
624,58.93927
625,40.80411
626,56.219
627,43.52439
628,59.84603
629,51.68521
630,85.23526
631,60.75279
632,54.40548
633,41.71087
634,58.03252
635,50.77845
636,65.28658
637,41.71087
638,65.28658
639,77.98119
640,58.93927
641,46.24466
642,57.12576
643,92.48932
644,62.56631
645,53.49873
646,47.15142
647,68.91361
648,66.19334
649,56.219
650,63.47306
651,41.71087
652,43.52439
653,149.61508
654,56.219
655,48.05818
656,52.59197
657,57.12576
658,64.37982
659,70.72713
660,52.59197
661,56.219
662,43.52439
663,53.49873
664,59.84603
665,50.77845
666,38.9906
667,40.80411
668,53.49873
669,61.65955
670,36.27032
671,68.00686
672,42.61763
673,56.219
674,60.75279
675,68.91361
676,73.4474
677,48.05818
678,65.28658
679,58.03252
680,62.56631
681,46.24466
682,58.93927
683,68.91361
684,69.82037
685,58.93927
686,68.00686
687,53.49873
688,65.28658
689,70.72713
690,63.47306
691,52.59197
692,58.03252
693,80.70147
694,56.219
695,38.9906
696,71.63389
697,51.68521
698,57.12576
699,76.16768
700,63.47306
701,75.26092
702,58.03252
703,75.26092
704,68.91361
705,76.16768
706,58.93927
707,66.19334
708,77.98119
709,59.84603
710,144.17453
711,74.35416
712,54.40548
713,57.12576
714,70.72713
715,83.42174
716,63.47306
717,74.35416
718,65.28658
719,52.59197
720,79.79471
721,75.26092
722,50.77845
723,67.1001
724,55.31224
725,80.70147
726,63.47306
727,65.28658
728,66.19334
729,70.72713
730,90.67581
731,70.72713
732,60.75279
733,95.2096
734,59.84603
735,69.82037
736,96.11636
737,72.54065
738,72.54065
739,77.98119
740,61.65955
741,67.1001
742,67.1001
743,71.63389
744,88.86229
745,74.35416
746,68.91361
747,82.51498
748,94.30284
749,71.63389
750,102.46366
751,83.42174
752,85.23526
753,78.88795
754,99.74339
755,128.75965
756,88.86229
757,68.91361
758,95.2096
759,94.30284
760,79.79471
761,95.2096
762,74.35416
763,90.67581
764,81.60823
765,90.67581
766,98.83663
767,91.58256
768,65.28658
769,80.70147
770,90.67581
771,111.53124
772,83.42174
773,86.14202
