"V1","V2"
274,3410.61169
275,3307.87428
276,3397.09361
277,3456.57317
278,3495.0997
279,3550.52383
280,3536.32984
281,3528.21899
282,3620.81784
283,3519.43224
284,3630.2805
285,3572.15275
286,3574.18047
287,3522.81176
288,3590.40216
289,3657.99257
290,3655.96485
291,3668.80703
292,3620.14194
293,3505.23826
294,3659.34437
295,3724.90706
296,3603.92024
297,3670.15884
298,3811.42278
299,3869.55052
300,3770.19263
301,3841.16255
302,3962.14937
303,4112.20007
304,4283.20379
305,4652.24738
306,4905.03548
307,5209.19229
308,5668.80703
309,6148.69888
310,6647.51605
311,7213.24772
312,7791.14566
313,8508.27982
314,9234.87665
315,10067.5904
316,11060.49341
317,12164.24468
318,13259.8851
319,14512.33525
320,15783.03481
321,17292.32849
322,18877.99932
323,20702.94018
324,22296.04596
325,24052.04461
326,26691.44981
327,28847.58364
328,31478.878
329,34009.46266
330,36827.30652
331,40200.06759
332,43208.51639
333,46875.97161
334,50630.61845
335,54108.82055
336,58885.43427
337,63392.36228
338,67671.51065
339,73053.73437
340,78270.36161
341,83618.79013
342,88684.69077
343,94550.18587
344,100734.03177
345,107119.29706
346,113157.82359
347,119418.72254
348,125916.1879
349,132431.90267
350,137192.9706
351,142859.74992
352,148690.77391
353,153309.90199
354,156663.73775
355,160089.21933
356,162873.268
357,164396.07976
358,164450.82798
359,164560.32443
360,162516.39067
361,159548.49611
362,155030.07773
363,150063.53498
364,144519.77019
365,136180.46637
366,128714.43055
367,119807.36735
368,110028.38797
369,100056.77594
370,89999.3241
371,79982.4265
372,70298.74958
373,60579.92565
374,52116.9314
375,44363.63636
376,36813.11254
377,30704.96789
378,25373.43697
379,20830.01014
380,17007.09699
381,13962.14937
382,11629.6046
383,9793.17337
384,8537.3437
385,7339.64177
386,6691.44981
387,6089.21933
388,5714.7685
389,5480.22981
390,5245.69111
391,5215.27543
392,5037.51267
393,4986.14397
394,4894.22102
395,4816.49206
396,4919.90537
397,4932.74755
398,4969.24637
399,4846.23184
400,4863.80534
401,4840.1487
402,4836.76918
403,4704.96789
404,4753.63298
405,4711.05103
406,4648.19196
