"V1","V2"
650,1006.88131
651,948.19452
652,942.44091
653,835.42381
654,898.71349
655,781.3399
656,727.25599
657,581.11436
658,598.37518
659,594.92302
660,474.09726
661,543.14055
662,467.19293
663,469.49437
664,418.86263
665,347.51789
666,342.91501
667,318.74986
668,324.50346
669,272.721
670,280.77605
671,246.2544
672,234.74719
673,197.9241
674,192.17049
675,192.17049
676,246.2544
677,172.60823
678,215.18492
679,156.49812
680,165.7039
681,150.74452
682,166.85462
683,147.29235
684,138.08658
685,131.18225
686,164.55317
687,148.44307
688,143.84019
689,165.7039
690,149.5938
691,153.04596
692,132.33297
693,149.5938
694,118.52431
695,134.63442
696,123.1272
697,125.42864
698,138.08658
699,159.95029
700,131.18225
701,119.67504
702,128.88081
703,177.21111
704,131.18225
705,165.7039
706,109.31854
707,138.08658
708,121.97648
709,108.16782
710,105.86638
711,133.48369
712,142.68947
713,116.22287
714,94.35916
715,121.97648
716,95.50988
717,110.46926
718,93.20844
719,140.38802
720,155.3474
721,123.1272
722,105.86638
723,107.0171
724,74.7969
725,135.78514
726,105.86638
727,100.11277
728,118.52431
729,132.33297
730,86.30411
731,88.60556
732,90.907
733,84.00267
734,104.71566
735,103.56494
736,72.49545
737,86.30411
738,112.77071
739,63.28968
740,101.26349
741,100.11277
742,142.68947
743,103.56494
744,92.05772
745,123.1272
746,86.30411
747,84.00267
748,95.50988
749,81.70123
750,96.66061
751,89.75628
752,89.75628
753,103.56494
754,92.05772
755,93.20844
756,86.30411
757,120.82576
758,81.70123
759,115.07215
760,107.0171
761,95.50988
762,123.1272
763,115.07215
764,115.07215
765,110.46926
766,115.07215
767,112.77071
768,121.97648
769,97.81133
770,92.05772
771,97.81133
772,134.63442
773,109.31854
