"V1","V2"
428,1869.40163
429,1810.3679
430,1742.67588
431,1801.70962
432,1729.2949
433,1726.93355
434,1637.20227
435,1619.88571
436,1671.04828
437,1700.17159
438,1690.72619
439,1696.23601
440,1805.6452
441,1850.51084
442,1954.41021
443,1983.53352
444,2088.22001
445,2229.11386
446,2365.28501
447,2415.66047
448,2469.18439
449,2594.33591
450,2679.34449
451,2871.40091
452,2969.79047
453,3071.3285
454,3257.08798
455,3376.72969
456,3514.47507
457,3587.6769
458,3760.84253
459,3813.57933
460,3997.76459
461,4127.63881
462,4340.16026
463,4375.5805
464,4326.77928
465,4422.80749
466,4599.12158
467,4739.22831
468,4795.9007
469,4741.58966
470,4728.9958
471,4691.21421
472,4751.03506
473,4684.91727
474,4592.03753
475,4562.91422
476,4379.51608
477,4269.31977
478,4178.80138
479,4027.67502
480,3835.61859
481,3644.34929
482,3457.01557
483,3379.09104
484,2934.37023
485,2677.77026
486,2698.23528
487,2256.66294
488,2107.11081
489,1938.66788
490,1630.90534
491,1528.5802
492,1327.07838
493,1186.97165
494,1017.74161
495,929.58456
496,786.32936
497,621.0349
498,573.80791
499,502.96743
500,425.83001
501,370.73186
502,326.65334
503,288.87175
504,263.68402
505,227.47666
506,177.88832
507,203.86317
508,184.18526
509,118.85459
510,144.82943
511,114.13189
512,120.42882
513,130.66134
514,107.04784
515,118.85459
516,110.98342
517,118.85459
518,99.17668
519,92.87974
520,108.62207
521,86.58281
522,93.66686
523,114.13189
524,81.073
525,86.58281
526,120.42882
527,78.71165
528,87.36993
529,88.15705
530,81.86011
531,81.073
532,91.30551
533,78.71165
534,83.43435
535,81.86011
536,76.3503
537,85.7957
538,68.47913
539,61.39509
540,84.22146
541,72.41472
542,103.89938
543,86.58281
544,92.87974
545,79.49876
546,70.84048
547,96.02821
548,100.75091
549,88.15705
550,96.02821
551,82.64723
552,82.64723
553,93.66686
554,97.60244
555,110.19631
556,94.45398
557,94.45398
558,90.51839
559,98.38956
560,86.58281
561,95.24109
562,104.68649
563,87.36993
564,88.15705
565,81.86011
566,85.00858
567,74.77607
568,80.28588
569,90.51839
570,105.47361
571,78.71165
572,104.68649
573,86.58281
574,78.71165
575,93.66686
576,83.43435
577,76.3503
578,80.28588
579,88.94416
580,79.49876
581,96.81533
582,78.71165
583,66.9049
584,84.22146
585,86.58281
586,98.38956
587,72.41472
588,90.51839
589,67.69202
590,59.82085
591,70.05337
592,95.24109
593,73.98895
594,99.96379
595,81.073
596,69.26625
597,74.77607
598,85.00858
599,66.9049
600,49.58834
601,73.98895
602,55.88527
603,60.60797
604,60.60797
605,76.3503
606,88.15705
607,59.82085
608,53.52392
609,61.39509
610,41.71717
611,63.75643
612,58.24662
613,40.14294
614,66.9049
615,66.9049
616,48.80122
617,70.84048
618,48.80122
619,60.60797
620,80.28588
621,41.71717
622,59.82085
623,57.4595
624,64.54355
625,80.28588
626,55.09815
627,58.24662
628,56.67239
629,42.50429
630,62.1822
631,62.1822
632,59.82085
633,58.24662
634,55.09815
635,51.94969
636,64.54355
637,74.77607
638,75.56318
639,70.05337
640,48.80122
641,62.1822
642,44.86564
643,59.03374
644,61.39509
645,56.67239
646,60.60797
647,55.88527
648,59.82085
649,64.54355
650,44.07852
651,56.67239
652,69.26625
653,46.43987
654,60.60797
655,54.31104
656,46.43987
657,69.26625
658,44.07852
659,90.51839
660,67.69202
661,60.60797
662,59.03374
663,54.31104
664,79.49876
665,38.56871
666,38.56871
667,73.20183
668,71.6276
669,76.3503
670,85.7957
671,55.09815
672,59.82085
673,68.47913
674,54.31104
675,70.84048
676,73.20183
677,72.41472
678,64.54355
679,66.9049
680,56.67239
681,64.54355
682,62.96932
683,66.11778
684,85.7957
685,53.52392
686,64.54355
687,79.49876
688,56.67239
689,54.31104
690,65.33067
691,69.26625
692,55.09815
693,60.60797
694,59.82085
695,68.47913
696,80.28588
697,56.67239
698,77.13741
699,68.47913
700,59.03374
701,66.11778
702,59.82085
703,67.69202
704,57.4595
705,68.47913
706,62.96932
707,59.03374
708,52.7368
709,55.88527
710,56.67239
711,74.77607
712,59.03374
713,56.67239
714,70.05337
715,81.073
716,67.69202
717,60.60797
718,52.7368
719,59.82085
720,87.36993
721,71.6276
722,66.9049
723,95.24109
724,70.84048
725,67.69202
726,59.82085
727,68.47913
728,67.69202
729,72.41472
730,62.96932
731,52.7368
732,68.47913
733,79.49876
734,65.33067
735,75.56318
736,72.41472
737,77.92453
738,52.7368
739,109.40919
740,63.75643
741,85.7957
742,89.73128
743,77.13741
744,83.43435
745,81.073
746,99.96379
747,77.13741
748,99.17668
749,95.24109
750,92.87974
751,77.92453
752,73.98895
753,92.87974
754,88.15705
755,99.17668
756,78.71165
757,84.22146
758,99.17668
759,92.09263
760,93.66686
761,110.19631
762,81.073
763,80.28588
764,81.073
765,113.34477
766,92.09263
767,103.89938
768,92.09263
769,106.26072
770,82.64723
771,99.96379
772,106.26072
773,112.55766
