"V1","V2"
439,9839.88561
440,9810.75785
441,10019.9481
442,10503.64538
443,10436.56328
444,10689.88649
445,11270.67629
446,11448.97347
447,11982.98233
448,12525.81778
449,13010.39773
450,13340.5123
451,13787.13789
452,14434.12714
453,15065.22852
454,15611.59461
455,16016.73522
456,16696.38286
457,17138.59516
458,17660.24679
459,18422.86441
460,19029.25133
461,19457.34108
462,20126.39681
463,20309.10728
464,20794.56988
465,21385.95159
466,22055.88999
467,22235.95248
468,22507.81153
469,23039.17242
470,23081.54006
471,23175.98461
472,23372.81762
473,23339.27657
474,23411.65463
475,22899.71225
476,22466.32655
477,22350.69818
478,21716.06616
479,21039.0665
480,20394.72523
481,19862.48168
482,18775.04546
483,17787.34973
484,16992.07372
485,15804.01433
486,14993.73312
487,13672.39218
488,12521.40449
489,11727.8938
490,10509.824
491,9598.91963
492,8563.56029
493,7476.12407
494,6696.73593
495,5815.84197
496,5259.76662
497,4555.40452
498,4082.29915
499,3587.1273
500,3168.7468
501,2711.5293
502,2299.32741
503,2105.14237
504,1821.80875
505,1532.2965
506,1328.40221
507,1218.95246
508,1120.97728
509,940.03213
510,875.598
511,809.39856
512,684.9436
513,631.10138
514,640.81063
515,556.07534
516,526.06493
517,458.10016
518,477.51867
519,435.15102
520,428.08975
521,362.77296
522,413.9672
523,364.53828
524,350.41573
525,316.87468
526,348.65041
527,349.53307
528,323.05329
529,335.41052
530,296.57352
531,294.8082
532,293.04288
533,294.8082
534,288.62958
535,279.80299
536,256.85385
537,283.33363
538,312.46138
539,253.32321
540,273.62438
541,298.33884
542,270.09374
543,253.32321
544,288.62958
545,295.69086
546,281.56831
547,273.62438
548,293.04288
549,271.85906
550,296.57352
551,285.98161
552,314.2267
553,285.09895
554,297.45618
555,297.45618
556,264.79778
557,326.58393
558,317.75734
559,315.99202
560,298.33884
561,335.41052
562,350.41573
563,313.34404
564,349.53307
565,317.75734
566,330.11457
567,326.58393
568,331.87989
569,308.04809
570,361.8903
571,358.35967
572,353.06371
573,361.00764
574,368.95158
575,346.8851
576,345.11978
577,343.35446
578,363.65562
579,326.58393
580,351.29839
581,363.65562
582,366.3036
583,346.00244
584,323.05329
585,338.0585
586,308.04809
587,368.06892
588,310.69607
589,339.82382
590,330.11457
591,358.35967
592,327.46659
593,306.28277
594,343.35446
595,327.46659
596,320.40532
597,315.99202
598,309.81341
599,315.99202
600,300.98681
601,330.99723
602,292.16022
603,280.68565
604,302.75213
605,304.51745
606,291.27756
607,293.92554
608,282.45097
609,231.25673
610,283.33363
611,285.09895
612,299.22149
613,249.79258
614,274.50703
615,256.85385
616,250.67523
617,297.45618
618,266.5631
619,255.08853
620,238.318
621,280.68565
622,291.27756
623,271.85906
624,287.74692
625,275.38969
626,293.92554
627,290.3949
628,243.61396
629,230.37407
630,247.1446
631,248.90992
632,218.01684
633,224.19546
634,231.25673
635,216.25152
636,216.25152
637,184.47579
638,191.53706
639,176.53186
640,212.72089
641,186.24111
642,210.95557
643,164.17463
644,138.57751
645,161.52665
646,169.47058
647,140.34282
648,131.51623
649,136.81219
650,117.39368
651,120.04166
652,141.22548
653,129.75091
654,138.57751
655,95.3272
656,113.86305
657,81.20465
658,107.68443
659,110.33241
660,116.51102
661,98.85784
662,94.44454
663,117.39368
664,92.67922
665,84.73529
666,92.67922
667,119.159
668,94.44454
669,87.38327
670,75.02604
671,78.55668
672,72.37806
673,73.26072
674,108.56709
675,67.96476
676,84.73529
677,71.4954
678,82.96997
679,78.55668
680,90.91391
681,74.14338
682,75.02604
683,67.0821
684,105.91911
685,164.17463
686,70.61274
687,82.08731
688,84.73529
689,83.85263
690,64.43413
691,55.60753
692,74.14338
693,87.38327
694,83.85263
695,90.03125
696,52.95956
697,85.61795
698,77.67402
699,94.44454
700,66.19945
701,88.26593
702,65.31679
703,97.97518
704,49.42892
705,65.31679
706,77.67402
707,71.4954
708,75.02604
709,67.0821
710,67.96476
711,79.43933
712,93.56188
713,66.19945
714,67.0821
715,85.61795
716,68.84742
717,76.79136
718,87.38327
719,79.43933
720,85.61795
721,69.73008
722,89.14859
723,87.38327
724,72.37806
725,69.73008
726,68.84742
727,62.66881
728,90.91391
729,84.73529
730,78.55668
731,52.0769
732,90.91391
733,69.73008
734,90.91391
735,90.03125
736,73.26072
737,86.50061
738,71.4954
739,61.78615
740,78.55668
741,61.78615
742,89.14859
743,72.37806
744,67.0821
745,88.26593
746,78.55668
747,74.14338
748,89.14859
749,79.43933
750,66.19945
751,65.31679
752,75.02604
753,97.97518
754,68.84742
755,83.85263
756,87.38327
757,100.62316
758,72.37806
759,81.20465
760,87.38327
761,112.09773
762,70.61274
763,88.26593
764,97.09252
765,90.03125
766,81.20465
767,79.43933
768,71.4954
769,93.56188
770,108.56709
771,78.55668
772,91.79656
773,83.85263
